,Race ID,Driver ID,position,avg laptime,Avg Pit Time
1376,1000,8,3.0,83664.68571428572,23150.0
1377,1001,8,16.0,149157.875,30909.0
1378,1002,8,2.0,87229.98113207548,23862.0
1379,1003,8,5.0,110239.54098360657,29513.0
1380,1004,8,4.0,99277.81132075473,29531.0
1381,1005,8,5.0,99774.71698113206,22781.0
1382,1006,8,1.0,101047.19642857145,23714.0
1383,1007,8,3.0,83926.26760563381,22017.0
1384,1008,8,3.0,73715.91549295775,22766.0
1385,1010,8,8.0,90065.0701754386,23299.0
1386,1011,8,7.0,100153.77192982456,25634.0
1387,1012,8,9.0,100873.89090909091,23888.0
1388,1013,8,10.0,110564.0,21401.0
1389,1014,8,14.0,87761.30303030302,22445.5
1390,1015,8,17.0,81260.76623376622,26299.0
1391,1016,8,15.0,78510.10144927536,25004.0
1392,1017,8,8.0,97688.28846153848,29975.0
1393,1018,8,9.0,70604.47142857143,21709.0
1394,1019,8,8.0,94884.46153846152,28364.0
1395,1020,8,7.0,98179.515625,22908.75
1396,1021,8,7.0,83118.66666666669,22205.0
1397,1022,8,16.0,117893.6511627907,30314.0
1398,1023,8,15.0,88305.09615384617,28480.5
1399,1024,8,12.0,117994.10204081633,29992.0
1400,1025,8,13.0,107318.90566037736,30775.0
1401,1026,8,14.0,97205.70588235294,23816.0
1402,1027,8,15.0,84401.46551724138,22858.5
1403,1028,8,12.0,102823.27272727274,24615.0
1404,1029,8,8.0,78931.40845070423,23652.0
1405,1030,8,13.0,105305.46296296296,22410.0
1406,1031,8,12.0,75110.49056603774,22399.0
1407,1032,8,11.0,71554.31428571428,21459.0
1408,1033,8,16.0,84435.91304347826,24713.5
1409,1034,8,17.0,104318.92156862744,40337.5
1410,1035,8,15.0,94216.41176470587,29296.0
1411,1036,8,14.0,85641.26153846152,22255.5
1412,1037,8,12.0,116369.65909090909,22960.0
1415,1040,8,14.0,108775.75,33317.0
1416,1041,8,12.0,96518.61666666668,27940.5
1417,1042,8,11.0,83489.38461538461,29061.0
1418,1043,8,9.0,84677.04761904763,29863.0
1419,1044,8,15.0,109152.0701754386,28433.66666666667
1421,1046,8,14.0,63232.954022988495,25868.33333333333
1422,1047,8,12.0,107299.51851851851,22012.0
1423,1052,8,11.0,100227.875,24076.5
1425,1055,8,12.0,86658.86153846154,21572.0
1426,1056,8,11.0,77671.09090909091,24077.0
1428,1059,8,17.0,101316.42307692306,31327.0
1429,1010,9,17.0,94167.47272727273,25743.0
1430,1011,9,16.0,102946.6,24490.0
1431,1012,9,17.0,103091.0925925926,32627.0
1432,1013,9,16.0,113452.5306122449,18936.33333333333
1433,1014,9,18.0,89500.21538461537,22048.0
1434,1015,9,18.0,81655.90909090909,23946.0
1435,1016,9,18.0,80241.04477611941,24164.5
1436,1017,9,18.0,100090.43137254902,29792.0
1437,1018,9,20.0,72564.14705882352,21525.0
1438,1019,9,16.0,95973.29411764706,28694.0
1439,1020,9,12.0,98379.09375,20811.6
1440,1021,9,19.0,85284.68656716419,21754.0
1441,1022,9,17.0,117999.09302325582,24247.0
1442,1023,9,17.0,89293.80392156863,27851.0
1443,1024,9,16.0,117388.37704918033,29677.0
1444,1025,9,16.0,110796.71428571428,30382.0
1445,1026,9,19.0,99836.76,24852.0
1446,1027,9,18.0,85073.84057971013,23588.0
1447,1028,9,19.0,106325.45161290324,24164.0
1448,1029,9,19.0,80181.0,25290.0
1449,1030,9,19.0,106971.18867924527,21688.0
1450,841,153,13.0,95244.26315789473,25903.0
1451,842,153,14.0,107329.23636363637,23236.0
1452,843,153,17.0,107747.11111111114,22419.0
1453,844,153,16.0,95291.40350877194,22114.0
1454,845,153,16.0,93028.265625,21443.75
1455,846,153,12.0,84995.34848484848,26728.5
1456,847,153,8.0,210221.4428571429,24748.66666666667
1457,848,153,8.0,106846.16071428572,21247.0
1458,849,153,10.0,103852.0,24407.0
1459,850,153,12.0,99907.98305084746,21375.5
1460,851,153,10.0,93649.3768115942,22543.66666666667
1461,853,153,7.0,93363.28846153848,22133.5
1462,854,153,15.0,122279.39285714286,29027.66666666667
1463,855,153,15.0,104151.88679245283,22188.0
1464,856,153,7.0,107846.03636363636,22313.0
1465,857,153,8.0,92447.83050847457,22970.0
1466,858,153,15.0,108998.85185185184,32468.5
1467,859,153,11.0,79622.0142857143,22314.0
1468,862,154,6.0,103900.35714285713,23509.5
1469,863,154,3.0,100371.64912280704,22968.33333333333
1470,864,154,4.0,90362.78787878787,20824.33333333333
1471,866,154,2.0,79315.7,21830.0
1472,867,154,2.0,111820.175,21831.0
1473,868,154,7.0,98622.86538461539,29794.5
1474,869,154,18.0,83791.93939393938,25299.0
1475,870,154,3.0,88058.27536231885,21191.0
1476,873,154,7.0,123099.01694915256,31916.5
1477,874,154,15.0,103006.43137254902,27755.0
1478,875,154,7.0,106244.7818181818,21308.0
1479,876,154,9.0,92114.11666666668,20976.0
1480,877,154,5.0,116726.02702702706,23537.0
1481,878,154,7.0,104028.25,21190.0
1482,880,154,10.0,94585.93103448275,22302.0
1483,881,154,6.0,106647.23214285713,22100.66666666667
1484,882,154,9.0,104292.28571428572,20159.33333333333
1485,883,154,3.0,101403.59649122806,22589.66666666667
1486,885,154,17.0,111510.14285714287,32272.5
1487,886,154,13.0,80877.27536231885,21216.5
1488,887,154,12.0,107973.92156862744,25129.0
1489,888,154,3.0,101342.35,19957.0
1490,890,154,6.0,88310.57142857142,20806.25
1491,891,154,8.0,115410.04545454546,23445.0
1492,892,154,8.0,89556.2641509434,27040.0
1493,893,154,21.0,123564.86486486488,44334.66666666666
1494,894,154,3.0,112702.32727272727,22643.0
1495,895,154,3.0,98475.67924528301,23184.0
1496,896,154,3.0,91867.98333333334,23648.0
1497,897,154,4.0,107652.87272727274,21956.5
1498,898,154,2.0,106489.85714285713,23876.0
1499,900,154,12.0,101027.09302325582,19759.5
1500,901,154,11.0,110137.0181818182,25459.0
1501,902,154,12.0,105717.29824561405,25305.66666666667
1502,903,154,16.0,107891.78571428572,23213.0
1503,904,154,8.0,93561.21538461537,22102.0
1504,905,154,9.0,85799.92207792206,25670.5
1505,906,154,13.0,86658.2372881356,23899.5
1506,907,154,14.0,76422.11428571428,23048.0
1507,908,154,12.0,173055.29411764705,29710.0
1508,909,154,17.0,88442.03846153848,18928.0
1509,910,154,15.0,113574.2,23979.0
1510,911,154,17.0,119309.60606060605,25554.33333333333
1511,912,154,16.0,92091.42307692306,25098.0
1512,913,154,13.0,121213.73333333337,29374.33333333333
1514,915,154,17.0,106886.76923076923,30037.0
1515,916,154,11.0,109272.05454545456,24245.0
1516,917,154,16.0,77895.12698412697,23937.0
1517,918,154,13.0,110230.12962962964,19797.666666666668
1518,927,154,11.0,110809.7818181818,25004.0
1519,928,154,7.0,107161.0,23513.0
1520,929,154,7.0,101588.98245614037,24997.0
1521,930,154,8.0,94316.2,28282.5
1522,931,154,12.0,84446.60256410256,25077.0
1523,932,154,10.0,80114.72463768115,24292.0
1524,933,154,13.0,82608.65714285715,22016.0
1525,936,154,7.0,93167.57971014493,21932.4
1526,937,154,3.0,117636.62790697676,23605.0
1527,939,154,13.0,121320.72881355931,30233.0
1528,940,154,7.0,101109.54716981133,24173.5
1529,941,154,13.0,118789.27272727274,54445.0
1530,942,154,18.0,136864.3,27675.5
1531,943,154,10.0,87224.95774647887,22918.0
1532,944,154,9.0,78678.75714285714,24073.33333333333
1533,945,154,9.0,109243.2,22218.5
1535,949,154,5.0,99877.1052631579,27317.66666666667
1536,950,154,19.0,108483.74545454542,32451.0
1537,951,154,8.0,107224.86538461539,31420.0
1538,952,154,15.0,95264.92857142855,26954.33333333333
1539,953,154,14.0,95356.22368421053,29300.5
1540,954,154,14.0,80387.58823529411,26283.0
1541,955,154,13.0,111599.22,22360.0
1542,956,154,7.0,74616.54929577465,20358.666666666668
1543,957,154,18.0,137194.29411764705,31257.0
1544,958,154,14.0,88205.50724637682,22365.0
1545,959,154,13.0,82924.62121212122,20082.0
1547,961,154,11.0,89455.28846153848,25340.0
1548,964,154,11.0,100048.81132075473,24585.0
1549,965,154,10.0,107700.32727272727,25289.5
1550,966,154,20.0,87299.1,23317.5
1551,968,154,11.0,108378.0,22682.5
1552,970,154,11.0,107259.94545454544,22519.2
1553,971,154,8.0,100144.54385964911,25020.0
1554,973,154,10.0,89884.81538461539,22753.5
1555,974,154,8.0,80801.15384615384,24660.0
1556,975,154,10.0,81343.89855072464,31256.0
1558,977,154,6.0,70164.54929577465,22026.0
1559,978,154,13.0,98345.24,28679.5
1560,979,154,16.0,95917.95,22638.0
1561,980,154,7.0,116235.75,22840.5
1562,981,154,15.0,88384.32692307694,28870.0
1563,982,154,9.0,128393.55172413793,31513.0
1564,983,154,13.0,99163.49090909089,24665.5
1565,984,154,9.0,100775.03773584904,22781.0
1566,985,154,12.0,103164.12727272726,24897.0
1567,986,154,15.0,84261.85507246378,25898.0
1568,987,154,15.0,79812.28985507246,24399.75
1569,988,154,11.0,105131.62962962964,21850.0
1570,989,154,6.0,91369.91666666669,23054.0
1571,990,154,16.0,99268.67857142855,25600.33333333333
1572,991,154,18.0,103601.35714285713,23358.0
1573,992,154,6.0,118206.21428571428,22241.0
1574,994,154,15.0,80585.06493506492,24654.5
1575,995,154,12.0,79937.40298507463,24400.0
1576,996,154,11.0,104277.13461538461,29996.0
1577,997,154,4.0,70534.94285714286,22121.0
1578,998,154,11.0,100463.7837837838,29254.0
1579,999,154,6.0,83264.41791044777,20896.0
1580,841,155,8.0,93916.05172413793,24128.0
1581,842,155,8.0,105826.26785714287,23361.0
1582,843,155,10.0,105026.76785714287,21895.5
1583,844,155,10.0,94751.36206896552,22577.0
1584,845,155,10.0,92281.89230769232,22166.33333333333
1585,846,155,5.0,100067.80769230767,28642.0
1586,847,155,7.0,210182.9571428572,24152.5
1587,848,155,16.0,107366.03571428572,22018.5
1588,849,155,18.0,111100.91304347826,29999.5
1589,850,155,9.0,99573.57627118645,21074.5
1590,851,155,11.0,93933.28985507246,22611.66666666667
1591,852,155,12.0,120383.38636363635,22715.0
1592,853,155,14.0,99015.61904761904,25244.5
1593,854,155,14.0,121700.22033898305,29412.5
1594,855,155,13.0,104096.83018867923,23281.0
1595,856,155,15.0,109324.20370370374,22891.0
1596,858,155,10.0,108026.24074074074,21470.5
1597,859,155,9.0,79536.78571428571,23174.0
1598,860,155,6.0,98040.18965517242,24754.0
1599,861,155,16.0,194763.5652173913,26013.0
1600,862,155,10.0,104029.44642857145,21452.666666666668
1601,863,155,13.0,101777.61403508774,24340.66666666667
1602,864,155,5.0,91117.96969696971,21317.33333333333
1603,865,155,20.0,100399.6,28390.0
1604,866,155,9.0,79628.82857142857,21453.0
1605,867,155,13.0,113433.39393939395,24395.0
1606,868,155,14.0,99166.5,33026.5
1607,869,155,5.0,81907.26865671642,19040.5
1608,870,155,15.0,89308.13432835821,20149.5
1609,871,155,13.0,124196.56818181818,23674.33333333333
1610,872,155,9.0,91039.98113207547,22874.0
1611,873,155,13.0,124123.47457627117,32560.33333333333
1612,874,155,3.0,101146.7924528302,20772.5
1613,875,155,22.0,115458.25,23494.5
1614,876,155,14.0,92620.65,22726.0
1615,877,155,6.0,115977.14545454545,19529.0
1616,878,155,14.0,104867.8,24079.0
1617,879,155,9.0,89491.6338028169,28114.33333333333
1618,901,155,13.0,110868.14545454546,26814.5
1619,902,155,15.0,106502.50877192985,26876.0
1620,903,155,17.0,107412.90909090909,25002.33333333333
1621,904,155,21.0,96934.67647058824,22789.0
1622,905,155,13.0,87817.10666666667,25268.5
1623,907,155,16.0,76980.36231884058,22480.0
1624,908,155,15.0,177525.9,29523.5
1625,909,155,16.0,86913.69230769231,20190.33333333333
1626,910,155,15.0,109468.41666666669,34086.0
1627,912,155,17.0,92678.51923076923,25277.0
1629,918,155,17.0,111962.28571428572,23423.5
1630,1000,20,2.0,83622.14285714286,23111.0
1631,1001,20,1.0,113965.36363636365,20917.5
1632,1002,20,5.0,87370.47169811321,28260.0
1633,1003,20,3.0,110025.5081967213,28722.0
1634,1004,20,3.0,99106.94339622643,29798.0
1635,1005,20,6.0,100130.84905660377,22748.0
1636,1006,20,4.0,101372.58928571428,24449.0
1637,1007,20,2.0,83467.14084507043,22217.5
1638,1008,20,6.0,74029.05633802817,22617.0
1639,1009,20,2.0,108781.14545454546,22630.0
1640,1010,20,4.0,89386.79310344828,21995.0
1641,1011,20,5.0,99953.73684210527,27544.33333333333
1642,1012,20,3.0,98930.25,22532.5
1643,1013,20,3.0,108327.07843137256,19981.0
1644,1014,20,4.0,87266.81818181818,22694.5
1645,1015,20,3.0,79628.70512820513,24483.0
1646,1016,20,1.0,76367.74285714286,23782.0
1647,1017,20,5.0,96867.81132075473,30256.0
1648,1018,20,4.0,69597.6338028169,23743.5
1649,1019,20,15.0,95782.60784313726,33244.5
1650,1020,20,2.0,98103.25,20752.4
1651,1021,20,3.0,82360.41428571429,24819.0
1652,1022,20,4.0,114821.18181818182,22824.5
1653,1023,20,13.0,87806.76923076923,29556.66666666667
1654,1024,20,1.0,116617.4918032787,29384.0
1655,1025,20,2.0,104974.23076923077,29860.0
1656,1026,20,2.0,94617.26923076923,23622.5
1657,1027,20,2.0,81840.42253521128,21862.0
1658,1029,20,3.0,77005.33846153847,23088.5
1659,1030,20,5.0,103819.49090909089,23814.5
1660,1031,20,10.0,77187.0985915493,21433.0
1661,1033,20,6.0,83738.56521739131,25083.0
1662,1034,20,10.0,102368.07692307694,29439.0
1663,1035,20,12.0,93372.36538461539,28259.5
1664,1036,20,7.0,85289.43076923076,21820.0
1665,1037,20,13.0,116401.25,22982.0
1667,1040,20,13.0,108758.98076923077,29395.0
1668,1041,20,11.0,96507.51666666666,23491.0
1669,1042,20,10.0,83389.0923076923,26666.0
1670,1043,20,13.0,84775.92063492064,35215.5
1671,1044,20,3.0,106401.25862068962,24711.5
1673,1046,20,12.0,63192.241379310355,26368.33333333333
1674,1047,20,14.0,107627.33333333331,22040.0
1675,1052,20,15.0,100953.43636363637,24626.0
1677,1054,20,13.0,87378.9076923077,23256.0
1678,1055,20,13.0,86723.78461538463,22530.0
1679,1056,20,5.0,76787.32051282053,24369.0
1681,1059,20,9.0,100479.92452830187,31069.0
1682,861,807,9.0,177494.7142857143,23587.66666666667
1683,862,807,15.0,104252.53571428572,26717.0
1684,863,807,12.0,101535.59649122806,22473.0
1685,864,807,10.0,91533.98461538463,20531.33333333333
1686,865,807,8.0,82168.19230769231,26447.0
1687,866,807,12.0,79940.31428571428,24121.5
1688,867,807,5.0,110116.52631578947,20765.0
1689,868,807,11.0,99214.30769230767,25752.0
1690,869,807,9.0,82298.86567164179,18364.33333333333
1691,870,807,11.0,88736.02898550725,20671.5
1692,871,807,4.0,122190.29545454546,21424.0
1693,872,807,14.0,91527.58,22746.0
1694,873,807,14.0,124161.98305084744,31859.0
1695,874,807,7.0,101649.07547169813,21347.5
1696,875,807,6.0,106071.85454545454,21553.5
1697,876,807,8.0,92095.7,21654.0
1698,878,807,8.0,104090.375,22099.0
1699,879,807,5.0,89131.88732394367,19241.666666666668
1700,881,807,8.0,106959.375,22630.5
1701,882,807,10.0,104348.98214285713,21040.666666666668
1702,883,807,12.0,102340.8947368421,22290.0
1703,884,807,15.0,92110.18461538461,22500.83333333333
1704,885,807,11.0,106597.79487179489,24974.0
1705,886,807,14.0,82078.77777777777,21318.5
1706,887,807,10.0,107676.25,26934.33333333333
1707,888,807,10.0,102076.71666666666,20715.666666666668
1708,890,807,11.0,89838.26086956523,20473.666666666668
1709,891,807,13.0,116146.68181818182,23776.5
1710,892,807,5.0,89126.54716981133,25633.0
1711,893,807,9.0,118645.78688524589,30081.5
1712,894,807,4.0,113051.18181818182,23883.0
1713,895,807,6.0,99262.56603773584,23607.0
1714,896,807,15.0,93215.20370370374,25995.66666666667
1715,897,807,14.0,109012.4074074074,20457.666666666668
1716,898,807,6.0,106920.5,24030.0
1717,899,807,8.0,79162.7042253521,23562.0
1718,900,807,7.0,98761.8947368421,22774.0
1719,901,807,5.0,108449.51785714287,25111.5
1720,902,807,5.0,105463.1052631579,24598.5
1721,903,807,6.0,104828.41071428572,23101.0
1722,904,807,10.0,93738.16923076924,22539.5
1723,905,807,5.0,85565.97402597402,25714.0
1724,906,807,5.0,85223.9,23902.0
1725,907,807,9.0,74917.08450704225,22083.0
1726,908,807,8.0,171168.96153846153,29579.0
1727,909,807,7.0,84881.97014925373,19539.0
1728,910,807,11.0,117124.64285714286,24040.0
1729,911,807,11.0,116869.38636363635,23832.0
1730,912,807,12.0,90997.01886792453,25547.0
1731,913,807,9.0,121107.6,29921.33333333333
1733,915,807,12.0,105510.43396226416,30096.0
1734,916,807,12.0,116775.5,33427.0
1735,917,807,8.0,76992.80281690141,23429.33333333333
1736,918,807,6.0,109177.58181818182,24543.5
1737,926,807,7.0,97565.7894736842,21874.5
1738,927,807,14.0,111176.2181818182,28741.33333333333
1739,929,807,13.0,102378.33928571428,25436.66666666667
1740,930,807,15.0,94787.46153846152,22579.33333333333
1741,931,807,11.0,84418.61538461539,29765.5
1742,932,807,8.0,79981.62318840579,23507.0
1743,933,807,6.0,77197.25352112678,21685.0
1744,934,807,7.0,107047.55769230767,31224.5
1745,936,807,7.0,90721.31707317074,22397.5
1746,938,807,7.0,90067.40384615383,24286.0
1747,939,807,12.0,116952.33333333331,30868.0
1748,940,807,6.0,100793.71698113206,27667.0
1749,942,807,6.0,121836.71428571428,27352.0
1750,943,807,7.0,87054.9014084507,23706.5
1751,944,807,6.0,78391.7,24104.0
1752,945,807,7.0,109159.87272727274,22109.5
1754,949,807,15.0,101132.92857142855,27047.5
1755,950,807,15.0,107997.65454545453,25977.5
1756,952,807,12.0,98555.1,22176.0
1757,953,807,6.0,93104.2564102564,26139.5
1758,954,807,8.0,79407.1884057971,22993.5
1759,955,807,9.0,110785.76470588236,20347.0
1760,956,807,19.0,76007.671875,21454.0
1761,957,807,7.0,111029.67307692306,30307.0
1762,958,807,10.0,87734.9420289855,22682.0
1763,959,807,7.0,82302.22388059701,19553.0
1765,961,807,10.0,89183.8679245283,24298.0
1766,963,807,8.0,105479.25,25271.0
1767,964,807,8.0,99292.64150943396,22892.0
1768,966,807,7.0,85778.77464788733,22134.0
1770,968,807,7.0,107893.2181818182,21658.0
1771,969,807,11.0,91448.66071428572,23144.5
1772,970,807,12.0,107566.36363636363,23150.2
1773,971,807,9.0,100237.9298245614,25884.5
1774,972,807,8.0,103556.36538461539,30280.0
1775,973,807,6.0,89549.0,22426.0
1776,975,807,8.0,80650.4,26764.0
1778,977,807,13.0,70998.11428571428,21977.0
1779,978,807,6.0,97167.43137254902,30841.0
1780,979,807,14.0,87563.98507462686,31860.0
1781,980,807,7.0,116156.97727272726,23523.0
1782,981,807,13.0,87782.90384615384,24418.0
1783,982,807,13.0,132913.22916666663,35029.333333333336
1784,983,807,16.0,99300.58181818182,25293.0
1785,984,807,11.0,100818.2,23199.0
1786,986,807,8.0,83697.375,22587.0
1787,987,807,10.0,78626.85714285714,19895.5
1788,988,807,6.0,104359.54545454547,29724.0
1789,989,807,7.0,93206.10344827586,22628.0
1790,990,807,8.0,98613.40350877194,24418.0
1791,991,807,6.0,102811.28571428572,23475.5
1792,994,807,8.0,79482.64102564103,25213.0
1793,995,807,7.0,79632.13432835821,24521.0
1794,996,807,9.0,103837.24528301887,25016.0
1795,998,807,6.0,101500.07692307694,28719.0
1796,999,807,5.0,83230.65671641791,20382.666666666668
1797,841,808,3.0,93117.56896551725,25109.0
1798,842,808,8.0,105781.67307692306,24852.0
1799,843,808,9.0,104921.96428571428,21993.0
1800,844,808,8.0,94581.48275862071,21561.25
1801,845,808,11.0,92479.23076923077,22609.0
1802,846,808,7.0,83704.0895522388,28856.0
1803,847,808,5.0,209999.0285714286,23980.5
1804,848,808,15.0,107340.07142857145,21459.0
1805,849,808,12.0,103882.25,24526.0
1806,850,808,10.0,99578.98305084746,21010.5
1807,851,808,12.0,93963.66666666669,23172.0
1808,852,808,9.0,119927.5,21687.0
1809,854,808,17.0,122646.61016949153,30639.0
1810,855,808,9.0,103698.75471698113,21068.0
1811,856,808,19.0,111456.0625,21478.0
1812,857,808,11.0,92773.33898305084,24828.0
1813,858,808,13.0,108357.4074074074,20353.0
1814,859,808,10.0,79575.61428571428,22017.33333333333
1815,860,808,14.0,96438.61764705883,24579.0
1816,861,808,16.0,180094.0,28137.33333333333
1817,862,808,18.0,105282.8,21929.0
1818,863,808,16.0,102337.58928571428,23333.0
1819,864,808,17.0,92403.15384615383,23248.33333333333
1820,865,808,20.0,89347.93333333332,39391.0
1821,866,808,19.0,80999.02898550725,21645.5
1822,867,808,13.0,111096.84210526316,23539.25
1823,869,808,16.0,83492.09090909091,18826.33333333333
1824,870,808,19.0,90846.55223880598,20725.666666666668
1825,871,808,14.0,124949.46511627908,23576.0
1826,872,808,15.0,92356.13461538461,22496.5
1827,873,808,19.0,127353.0,34512.0
1828,874,808,17.0,104333.94230769233,18995.0
1829,875,808,16.0,108359.57407407409,21929.5
1830,876,808,17.0,93940.28813559322,22445.0
1831,877,808,16.0,116786.58181818182,20769.0
1832,878,808,17.0,106086.8,22762.0
1833,879,808,11.0,90427.25714285712,24395.0
1834,852,811,13.0,120406.31818181818,21839.666666666668
1835,853,811,9.0,93455.51923076923,22650.66666666667
1836,854,811,15.0,122010.33898305085,33518.25
1837,855,811,16.0,104265.18867924527,24196.5
1838,856,811,13.0,109045.31481481482,21528.0
1839,857,811,12.0,92971.15254237287,21933.5
1840,858,811,16.0,109526.07407407409,18057.0
1841,859,811,17.0,81249.02898550725,20336.5
1842,860,811,15.0,100556.30769230767,26421.33333333333
1843,861,811,6.0,177312.125,26519.75
1844,862,811,7.0,103955.82142857145,21253.5
1845,863,811,14.0,101764.92592592591,22837.0
1846,865,811,10.0,82193.24358974361,26410.0
1847,866,811,17.0,80742.72463768115,22781.0
1848,867,811,11.0,110396.66666666669,21549.5
1849,868,811,9.0,99127.59615384617,26278.0
1850,869,811,17.0,83500.36363636362,28359.0
1851,870,811,7.0,88397.13043478262,20408.5
1852,871,811,12.0,123183.15909090909,21860.0
1853,872,811,10.0,91120.09433962264,22985.0
1854,873,811,12.0,123666.31578947367,30609.66666666667
1855,874,811,14.0,102357.56603773584,21191.0
1856,875,811,15.0,107010.05454545456,22349.5
1857,876,811,10.0,92428.65,22047.0
1858,877,811,8.0,116040.16363636365,22587.0
1859,878,811,10.0,104114.32142857145,22143.0
1860,850,812,20.0,105481.08928571428,25556.0
1861,843,813,18.0,106188.41818181818,24280.66666666667
1862,844,813,17.0,95651.84210526316,20547.0
1863,845,813,15.0,92770.47692307693,22790.25
1864,846,813,6.0,101439.2191780822,26077.5
1865,847,813,14.0,230002.6557377049,25501.6
1866,848,813,18.0,107951.92857142855,21532.0
1867,849,813,14.0,104374.47058823529,24793.0
1868,850,813,14.0,100022.35593220338,21329.0
1869,851,813,16.0,95157.97058823529,20770.0
1870,852,813,10.0,120057.0,21862.0
1871,853,813,11.0,93899.40384615383,22838.5
1872,854,813,11.0,119322.2,30517.33333333333
1873,855,813,14.0,104106.05660377357,21142.0
1874,856,813,21.0,113575.06666666668,19196.0
1875,858,813,14.0,108789.5,16549.0
1876,859,813,16.0,81585.34615384616,21561.0
1877,860,813,6.0,97857.17543859649,23296.5
1878,861,813,11.0,180490.72222222228,23634.75
1879,862,813,8.0,103974.5,21399.0
1880,863,813,20.0,105145.96,22599.0
1881,864,813,1.0,90138.56060606061,21222.33333333333
1882,866,813,13.0,79951.97142857143,22704.0
1883,867,813,10.0,110373.31578947367,21433.5
1884,868,813,6.0,100964.09803921568,29349.0
1885,869,813,15.0,83070.65151515152,18980.33333333333
1886,870,813,13.0,88827.66666666669,17755.0
1887,871,813,17.0,177324.5,21842.0
1888,872,813,11.0,91130.24528301887,22392.0
1889,873,813,15.0,122590.66666666669,30585.0
1890,874,813,8.0,101671.81132075473,21239.5
1891,875,813,14.0,106974.09090909091,21137.0
1892,876,813,16.0,93770.03389830508,25028.0
1893,877,813,5.0,115848.61818181818,20723.0
1894,878,813,9.0,104103.46428571428,22342.0
1895,880,813,15.0,97001.0,23099.0
1896,881,813,15.0,109931.04444444443,26667.0
1897,882,813,14.0,105042.82142857145,21097.666666666668
1898,883,813,11.0,102227.15789473684,22486.33333333333
1899,884,813,14.0,92088.30769230767,19426.6
1900,885,813,18.0,89066.68181818182,33326.5
1901,886,813,16.0,81927.01470588235,20213.33333333333
1902,887,813,11.0,107703.67307692306,25259.5
1903,888,813,15.0,102277.33333333331,28263.5
1904,890,813,10.0,89412.30434782608,22926.33333333333
1905,891,813,17.0,117761.3023255814,31060.33333333333
1906,892,813,14.0,89857.30188679244,25397.0
1907,893,813,11.0,118714.93442622949,30195.0
1908,894,813,13.0,113522.07272727274,23556.0
1909,895,813,16.0,100551.36538461539,23863.0
1910,896,813,12.0,92518.96666666666,25921.0
1911,897,813,11.0,108765.36363636363,23148.0
1912,898,813,17.0,108623.72727272726,32794.0
1913,899,813,16.0,80039.18571428572,25167.0
1914,900,813,15.0,104033.41379310343,22847.0
1915,902,813,14.0,106062.2105263158,29739.5
1916,903,813,14.0,106344.43636363637,23516.0
1917,904,813,15.0,94077.24615384616,24937.5
1918,907,813,12.0,75548.75714285714,22977.5
1919,908,813,14.0,176703.8571428571,28831.0
1920,909,813,12.0,85621.48484848485,19112.5
1921,910,813,13.0,98129.74285714288,25600.66666666667
1922,912,813,14.0,91399.30769230767,24223.0
1923,913,813,12.0,121195.16666666669,29503.5
1925,915,813,18.0,107419.0,30180.0
1926,916,813,9.0,109065.26785714287,27101.0
1927,917,813,12.0,77433.38571428572,23236.0
1928,918,813,12.0,110981.53846153848,21998.0
1929,927,813,14.0,111961.3829787234,32986.333333333336
1930,928,813,16.0,108579.57142857145,21093.666666666668
1931,929,813,15.0,103057.44642857145,54043.33333333334
1932,930,813,16.0,95879.4,26670.0
1933,932,813,7.0,79711.55714285714,23660.0
1934,933,813,7.0,77403.0142857143,21847.0
1935,936,813,13.0,93407.63768115944,19607.0
1936,939,813,12.0,120980.91803278688,29660.33333333333
1937,940,813,8.0,101133.64150943396,24045.5
1938,941,813,8.0,111171.92452830187,29952.0
1939,942,813,8.0,119374.57142857145,26117.0
1940,943,813,11.0,87233.4647887324,25292.0
1941,944,813,11.0,78857.7,27098.5
1942,841,814,12.0,95153.7894736842,24597.5
1943,842,814,10.0,106274.91071428572,23056.33333333333
1944,843,814,11.0,105124.69642857145,21603.5
1945,844,814,14.0,95705.90909090909,20998.75
1946,845,814,12.0,92577.0923076923,20256.33333333333
1947,846,814,12.0,102576.97368421053,30518.66666666667
1948,847,814,11.0,216112.77611940302,22194.0
1949,848,814,14.0,107274.60714285713,20818.0
1950,849,814,15.0,105361.41176470587,34458.0
1951,850,814,13.0,99915.93220338985,23105.5
1952,851,814,7.0,93524.95652173914,21332.666666666668
1953,852,814,11.0,120201.97727272726,21342.0
1954,853,814,8.0,93438.86538461539,22469.5
1955,854,814,6.0,118980.7213114754,30234.0
1956,855,814,12.0,104070.81132075473,21827.0
1957,856,814,10.0,108192.65454545453,21567.5
1958,857,814,13.0,93038.01694915254,22219.66666666667
1959,858,814,9.0,107872.23636363637,20216.0
1960,859,814,8.0,79471.21428571429,21256.0
1961,860,814,10.0,98091.41379310343,24756.0
1962,861,814,7.0,177432.57142857142,23006.33333333333
1963,862,814,12.0,104092.89285714287,20696.5
1964,863,814,6.0,101202.33333333331,22276.0
1965,864,814,14.0,91779.38461538461,20511.33333333333
1966,865,814,7.0,82155.05128205128,25642.0
1967,866,814,11.0,79818.27142857143,21611.5
1968,867,814,7.0,110166.9298245614,20295.0
1969,868,814,23.0,148087.5,32790.0
1970,869,814,11.0,82464.01492537314,17933.5
